istat;name;cadastral;province;province_abbr;region;nuts3
091044;Macomer;E788;Nuoro;NU;Sardegna;ITG2E
091046;Mamoiada;E874;Nuoro;NU;Sardegna;ITG2E
091047;Meana Sardo;F073;Nuoro;NU;Sardegna;ITG2E
091050;Noragugume;F933;Nuoro;NU;Sardegna;ITG2E
091051;Nuoro;F979;Nuoro;NU;Sardegna;ITG2E
091055;Oliena;G031;Nuoro;NU;Sardegna;ITG2E
091056;Ollolai;G044;Nuoro;NU;Sardegna;ITG2E
091057;Olzai;G058;Nuoro;NU;Sardegna;ITG2E
091058;Onanì;G064;Nuoro;NU;Sardegna;ITG2E
091059;Onifai;G070;Nuoro;NU;Sardegna;ITG2E
091060;Oniferi;G071;Nuoro;NU;Sardegna;ITG2E
091061;Orani;G084;Nuoro;NU;Sardegna;ITG2E
091062;Orgosolo;G097;Nuoro;NU;Sardegna;ITG2E
091063;Orosei;G119;Nuoro;NU;Sardegna;ITG2E
091064;Orotelli;G120;Nuoro;NU;Sardegna;ITG2E
091066;Ortueri;G146;Nuoro;NU;Sardegna;ITG2E
091067;Orune;G147;Nuoro;NU;Sardegna;ITG2E
091068;Osidda;G154;Nuoro;NU;Sardegna;ITG2E
091069;Osini;G158;Nuoro;NU;Sardegna;ITG2E
091070;Ottana;G191;Nuoro;NU;Sardegna;ITG2E
091071;Ovodda;G201;Nuoro;NU;Sardegna;ITG2E
091072;Perdasdefogu;G445;Nuoro;NU;Sardegna;ITG2E
091073;Posada;G929;Nuoro;NU;Sardegna;ITG2E
091077;Sarule;I448;Nuoro;NU;Sardegna;ITG2E
091083;Silanus;I730;Nuoro;NU;Sardegna;ITG2E
091084;Sindia;I748;Nuoro;NU;Sardegna;ITG2E
091085;Siniscola;I751;Nuoro;NU;Sardegna;ITG2E
091086;Sorgono;I851;Nuoro;NU;Sardegna;ITG2E
091088;Talana;L036;Nuoro;NU;Sardegna;ITG2E
091089;Tertenia;L140;Nuoro;NU;Sardegna;ITG2E
091090;Teti;L153;Nuoro;NU;Sardegna;ITG2E
091091;Tiana;L160;Nuoro;NU;Sardegna;ITG2E
091093;Tonara;L202;Nuoro;NU;Sardegna;ITG2E
091094;Torpè;L231;Nuoro;NU;Sardegna;ITG2E
091095;Tortolì;A355;Nuoro;NU;Sardegna;ITG2E
091097;Triei;L423;Nuoro;NU;Sardegna;ITG2E
091098;Ulassai;L489;Nuoro;NU;Sardegna;ITG2E
091099;Urzulei;L506;Nuoro;NU;Sardegna;ITG2E
091100;Ussassai;L514;Nuoro;NU;Sardegna;ITG2E
091101;Villagrande Strisaili;L953;Nuoro;NU;Sardegna;ITG2E
091103;Cardedu;M285;Nuoro;NU;Sardegna;ITG2E
091104;Lodine;E649;Nuoro;NU;Sardegna;ITG2E
092003;Assemini;A474;Cagliari;CA;Sardegna;ITG2F
092009;Cagliari;B354;Cagliari;CA;Sardegna;ITG2F
092011;Capoterra;B675;Cagliari;CA;Sardegna;ITG2F
092015;Decimomannu;D259;Cagliari;CA;Sardegna;ITG2F
092037;Maracalagonis;E903;Cagliari;CA;Sardegna;ITG2F
092050;Pula;H088;Cagliari;CA;Sardegna;ITG2F
092051;Quartu Sant'Elena;H118;Cagliari;CA;Sardegna;ITG2F
092066;Sarroch;I443;Cagliari;CA;Sardegna;ITG2F
092068;Selargius;I580;Cagliari;CA;Sardegna;ITG2F
092074;Sestu;I695;Cagliari;CA;Sardegna;ITG2F
092075;Settimo San Pietro;I699;Cagliari;CA;Sardegna;ITG2F
092080;Sinnai;I752;Cagliari;CA;Sardegna;ITG2F
092090;Uta;L521;Cagliari;CA;Sardegna;ITG2F
092099;Villa San Pietro;I118;Cagliari;CA;Sardegna;ITG2F
092105;Quartucciu;H119;Cagliari;CA;Sardegna;ITG2F
092108;Elmas;D399;Cagliari;CA;Sardegna;ITG2F
092109;Monserrato;F383;Cagliari;CA;Sardegna;ITG2F
093001;Andreis;A283;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093002;Arba;A354;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093004;Aviano;A516;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093005;Azzano Decimo;A530;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093006;Barcis;A640;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093007;Brugnera;B215;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093008;Budoia;B247;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093009;Caneva;B598;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093010;Casarsa della Delizia;B940;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093011;Castelnovo del Friuli;C217;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093012;Cavasso Nuovo;C385;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093013;Chions;C640;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093014;Cimolais;C699;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093015;Claut;C790;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093016;Clauzetto;C791;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093017;Cordenons;C991;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093018;Cordovado;C993;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093019;Erto e Casso;D426;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093020;Fanna;D487;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093021;Fiume Veneto;D621;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093022;Fontanafredda;D670;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093024;Frisanco;D804;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093025;Maniago;E889;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093026;Meduno;F089;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093027;Montereale Valcellina;F596;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093028;Morsano al Tagliamento;F750;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093029;Pasiano di Pordenone;G353;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093030;Pinzano al Tagliamento;G680;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093031;Polcenigo;G780;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093032;Porcia;G886;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093033;Pordenone;G888;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093034;Prata di Pordenone;G994;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093035;Pravisdomini;H010;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093036;Roveredo in Piano;H609;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093037;Sacile;H657;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093038;San Giorgio della Richinvelda;H891;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093039;San Martino al Tagliamento;H999;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093040;San Quirino;I136;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093041;San Vito al Tagliamento;I403;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093042;Sequals;I621;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093043;Sesto al Reghena;I686;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093044;Spilimbergo;I904;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093045;Tramonti di Sopra;L324;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093046;Tramonti di Sotto;L325;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093047;Travesio;L347;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093049;Vito d'Asio;M085;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093050;Vivaro;M096;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093051;Zoppola;M190;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093052;Vajont;M265;Pordenone;PN;Friuli-Venezia Giulia;ITH41
093053;Valvasone Arzene;M346;Pordenone;PN;Friuli-Venezia Giulia;ITH41
094001;Acquaviva d'Isernia;A051;Isernia;IS;Molise;ITF21
094002;Agnone;A080;Isernia;IS;Molise;ITF21
094003;Bagnoli del Trigno;A567;Isernia;IS;Molise;ITF21
094004;Belmonte del Sannio;A761;Isernia;IS;Molise;ITF21
094005;Cantalupo nel Sannio;B630;Isernia;IS;Molise;ITF21
094006;Capracotta;B682;Isernia;IS;Molise;ITF21
094007;Carovilli;B810;Isernia;IS;Molise;ITF21
094008;Carpinone;B830;Isernia;IS;Molise;ITF21
094009;Castel del Giudice;C082;Isernia;IS;Molise;ITF21
094010;Castelpetroso;C246;Isernia;IS;Molise;ITF21
094011;Castelpizzuto;C247;Isernia;IS;Molise;ITF21
094012;Castel San Vincenzo;C270;Isernia;IS;Molise;ITF21
094013;Castelverrino;C200;Isernia;IS;Molise;ITF21
094014;Cerro al Volturno;C534;Isernia;IS;Molise;ITF21
094015;Chiauci;C620;Isernia;IS;Molise;ITF21
094016;Civitanova del Sannio;C769;Isernia;IS;Molise;ITF21
094017;Colli a Volturno;C878;Isernia;IS;Molise;ITF21
094018;Conca Casale;C941;Isernia;IS;Molise;ITF21
094019;Filignano;D595;Isernia;IS;Molise;ITF21
094020;Forlì del Sannio;D703;Isernia;IS;Molise;ITF21
094021;Fornelli;D715;Isernia;IS;Molise;ITF21
094022;Frosolone;D811;Isernia;IS;Molise;ITF21
094023;Isernia;E335;Isernia;IS;Molise;ITF21
094024;Longano;E669;Isernia;IS;Molise;ITF21
094025;Macchia d'Isernia;E778;Isernia;IS;Molise;ITF21
094026;Macchiagodena;E779;Isernia;IS;Molise;ITF21
094027;Miranda;F239;Isernia;IS;Molise;ITF21
094028;Montaquila;F429;Isernia;IS;Molise;ITF21
094029;Montenero Val Cocchiara;F580;Isernia;IS;Molise;ITF21
094030;Monteroduni;F601;Isernia;IS;Molise;ITF21
094031;Pesche;G486;Isernia;IS;Molise;ITF21
094032;Pescolanciano;G495;Isernia;IS;Molise;ITF21
094033;Pescopennataro;G497;Isernia;IS;Molise;ITF21
094034;Pettoranello del Molise;G523;Isernia;IS;Molise;ITF21
094035;Pietrabbondante;G606;Isernia;IS;Molise;ITF21
094036;Pizzone;G727;Isernia;IS;Molise;ITF21
094037;Poggio Sannita;B317;Isernia;IS;Molise;ITF21
094038;Pozzilli;G954;Isernia;IS;Molise;ITF21
094039;Rionero Sannitico;H308;Isernia;IS;Molise;ITF21
094040;Roccamandolfi;H420;Isernia;IS;Molise;ITF21
094041;Roccasicura;H445;Isernia;IS;Molise;ITF21
094042;Rocchetta a Volturno;H458;Isernia;IS;Molise;ITF21
094043;San Pietro Avellana;I096;Isernia;IS;Molise;ITF21
094044;Sant'Agapito;I189;Isernia;IS;Molise;ITF21
094045;Santa Maria del Molise;I238;Isernia;IS;Molise;ITF21
094046;Sant'Angelo del Pesco;I282;Isernia;IS;Molise;ITF21
094047;Sant'Elena Sannita;B466;Isernia;IS;Molise;ITF21
094048;Scapoli;I507;Isernia;IS;Molise;ITF21
094049;Sessano del Molise;I679;Isernia;IS;Molise;ITF21
094050;Sesto Campano;I682;Isernia;IS;Molise;ITF21
094051;Vastogirardi;L696;Isernia;IS;Molise;ITF21
094052;Venafro;L725;Isernia;IS;Molise;ITF21
095001;Abbasanta;A007;Oristano;OR;Sardegna;ITG2G
095002;Aidomaggiore;A097;Oristano;OR;Sardegna;ITG2G
095003;Albagiara;A126;Oristano;OR;Sardegna;ITG2G
095004;Ales;A180;Oristano;OR;Sardegna;ITG2G
095005;Allai;A204;Oristano;OR;Sardegna;ITG2G
095006;Arborea;A357;Oristano;OR;Sardegna;ITG2G
095007;Ardauli;A380;Oristano;OR;Sardegna;ITG2G
095008;Assolo;A477;Oristano;OR;Sardegna;ITG2G
095009;Asuni;A480;Oristano;OR;Sardegna;ITG2G
095010;Baradili;A614;Oristano;OR;Sardegna;ITG2G
095011;Baratili San Pietro;A621;Oristano;OR;Sardegna;ITG2G
095012;Baressa;A655;Oristano;OR;Sardegna;ITG2G
095013;Bauladu;A721;Oristano;OR;Sardegna;ITG2G
095014;Bidonì;A856;Oristano;OR;Sardegna;ITG2G
095015;Bonarcado;A960;Oristano;OR;Sardegna;ITG2G
095016;Boroneddu;B055;Oristano;OR;Sardegna;ITG2G
095017;Busachi;B281;Oristano;OR;Sardegna;ITG2G
095018;Cabras;B314;Oristano;OR;Sardegna;ITG2G
095019;Cuglieri;D200;Oristano;OR;Sardegna;ITG2G
095020;Fordongianus;D695;Oristano;OR;Sardegna;ITG2G
095021;Ghilarza;E004;Oristano;OR;Sardegna;ITG2G
095022;Gonnoscodina;E087;Oristano;OR;Sardegna;ITG2G
095023;Gonnosnò;D585;Oristano;OR;Sardegna;ITG2G
095024;Gonnostramatza;E088;Oristano;OR;Sardegna;ITG2G
095025;Marrubiu;E972;Oristano;OR;Sardegna;ITG2G
095026;Masullas;F050;Oristano;OR;Sardegna;ITG2G
095027;Milis;F208;Oristano;OR;Sardegna;ITG2G
095028;Mogorella;F270;Oristano;OR;Sardegna;ITG2G
095029;Mogoro;F272;Oristano;OR;Sardegna;ITG2G
095030;Morgongiori;F727;Oristano;OR;Sardegna;ITG2G
095031;Narbolia;F840;Oristano;OR;Sardegna;ITG2G
095032;Neoneli;F867;Oristano;OR;Sardegna;ITG2G
095033;Norbello;F934;Oristano;OR;Sardegna;ITG2G
095034;Nughedu Santa Vittoria;F974;Oristano;OR;Sardegna;ITG2G
095035;Nurachi;F980;Oristano;OR;Sardegna;ITG2G
095036;Nureci;F985;Oristano;OR;Sardegna;ITG2G
095037;Ollastra;G043;Oristano;OR;Sardegna;ITG2G
095038;Oristano;G113;Oristano;OR;Sardegna;ITG2G
095039;Palmas Arborea;G286;Oristano;OR;Sardegna;ITG2G
095040;Pau;G379;Oristano;OR;Sardegna;ITG2G
095041;Paulilatino;G384;Oristano;OR;Sardegna;ITG2G
095042;Pompu;G817;Oristano;OR;Sardegna;ITG2G
095043;Riola Sardo;H301;Oristano;OR;Sardegna;ITG2G
095044;Ruinas;F271;Oristano;OR;Sardegna;ITG2G
095045;Samugheo;H756;Oristano;OR;Sardegna;ITG2G
095046;San Nicolò d'Arcidano;A368;Oristano;OR;Sardegna;ITG2G
095047;Santa Giusta;I205;Oristano;OR;Sardegna;ITG2G
095048;Villa Sant'Antonio;I298;Oristano;OR;Sardegna;ITG2G
095049;Santu Lussurgiu;I374;Oristano;OR;Sardegna;ITG2G
095050;San Vero Milis;I384;Oristano;OR;Sardegna;ITG2G
095051;Scano di Montiferro;I503;Oristano;OR;Sardegna;ITG2G
095052;Sedilo;I564;Oristano;OR;Sardegna;ITG2G
095053;Seneghe;I605;Oristano;OR;Sardegna;ITG2G
095054;Senis;I609;Oristano;OR;Sardegna;ITG2G
095055;Sennariolo;I613;Oristano;OR;Sardegna;ITG2G
095056;Siamaggiore;I717;Oristano;OR;Sardegna;ITG2G
095057;Siamanna;I718;Oristano;OR;Sardegna;ITG2G
095058;Simala;I742;Oristano;OR;Sardegna;ITG2G
095059;Simaxis;I743;Oristano;OR;Sardegna;ITG2G
095060;Sini;I749;Oristano;OR;Sardegna;ITG2G
095061;Siris;I757;Oristano;OR;Sardegna;ITG2G
095062;Solarussa;I791;Oristano;OR;Sardegna;ITG2G
095063;Sorradile;I861;Oristano;OR;Sardegna;ITG2G
095064;Tadasuni;L023;Oristano;OR;Sardegna;ITG2G
095065;Terralba;L122;Oristano;OR;Sardegna;ITG2G
095066;Tramatza;L321;Oristano;OR;Sardegna;ITG2G
095067;Tresnuraghes;L393;Oristano;OR;Sardegna;ITG2G
095068;Ulà Tirso;L488;Oristano;OR;Sardegna;ITG2G
095069;Uras;L496;Oristano;OR;Sardegna;ITG2G
095070;Usellus;L508;Oristano;OR;Sardegna;ITG2G
095071;Villanova Truschedu;L991;Oristano;OR;Sardegna;ITG2G
095072;Villaurbana;M030;Oristano;OR;Sardegna;ITG2G
095073;Villa Verde;A609;Oristano;OR;Sardegna;ITG2G
095074;Zeddiani;M153;Oristano;OR;Sardegna;ITG2G
095075;Zerfaliu;M168;Oristano;OR;Sardegna;ITG2G
095076;Siapiccia;I721;Oristano;OR;Sardegna;ITG2G
095077;Curcuris;D214;Oristano;OR;Sardegna;ITG2G
095078;Soddì;I778;Oristano;OR;Sardegna;ITG2G
095079;Bosa;B068;Oristano;OR;Sardegna;ITG2G
095080;Flussio;D640;Oristano;OR;Sardegna;ITG2G
095082;Laconi;E400;Oristano;OR;Sardegna;ITG2G
095083;Magomadas;E825;Oristano;OR;Sardegna;ITG2G
095084;Modolo;F261;Oristano;OR;Sardegna;ITG2G
095085;Montresta;F698;Oristano;OR;Sardegna;ITG2G
095086;Sagama;H661;Oristano;OR;Sardegna;ITG2G
095087;Suni;L006;Oristano;OR;Sardegna;ITG2G
095088;Tinnura;L172;Oristano;OR;Sardegna;ITG2G
096001;Ailoche;A107;Biella;BI;Piemonte;ITC13
096002;Andorno Micca;A280;Biella;BI;Piemonte;ITC13
096003;Benna;A784;Biella;BI;Piemonte;ITC13
096004;Biella;A859;Biella;BI;Piemonte;ITC13
096005;Bioglio;A876;Biella;BI;Piemonte;ITC13
096006;Borriana;B058;Biella;BI;Piemonte;ITC13
096007;Brusnengo;B229;Biella;BI;Piemonte;ITC13
096008;Callabiana;B417;Biella;BI;Piemonte;ITC13
096009;Camandona;B457;Biella;BI;Piemonte;ITC13
096010;Camburzano;B465;Biella;BI;Piemonte;ITC13
096012;Candelo;B586;Biella;BI;Piemonte;ITC13
096013;Caprile;B708;Biella;BI;Piemonte;ITC13
096014;Casapinta;B933;Biella;BI;Piemonte;ITC13
096015;Castelletto Cervo;C155;Biella;BI;Piemonte;ITC13
096016;Cavaglià;C363;Biella;BI;Piemonte;ITC13
096018;Cerrione;C532;Biella;BI;Piemonte;ITC13
096019;Coggiola;C819;Biella;BI;Piemonte;ITC13
096020;Cossato;D094;Biella;BI;Piemonte;ITC13
096021;Crevacuore;D165;Biella;BI;Piemonte;ITC13
096023;Curino;D219;Biella;BI;Piemonte;ITC13
096024;Donato;D339;Biella;BI;Piemonte;ITC13
096025;Dorzano;D350;Biella;BI;Piemonte;ITC13
096026;Gaglianico;D848;Biella;BI;Piemonte;ITC13
096027;Gifflenga;E024;Biella;BI;Piemonte;ITC13
096028;Graglia;E130;Biella;BI;Piemonte;ITC13
096030;Magnano;E821;Biella;BI;Piemonte;ITC13
096031;Massazza;F037;Biella;BI;Piemonte;ITC13
096032;Masserano;F042;Biella;BI;Piemonte;ITC13
096033;Mezzana Mortigliengo;F167;Biella;BI;Piemonte;ITC13
096034;Miagliano;F189;Biella;BI;Piemonte;ITC13
096035;Mongrando;F369;Biella;BI;Piemonte;ITC13
096037;Mottalciata;F776;Biella;BI;Piemonte;ITC13
096038;Muzzano;F833;Biella;BI;Piemonte;ITC13
096039;Netro;F878;Biella;BI;Piemonte;ITC13
096040;Occhieppo Inferiore;F992;Biella;BI;Piemonte;ITC13
096041;Occhieppo Superiore;F993;Biella;BI;Piemonte;ITC13
096042;Pettinengo;G521;Biella;BI;Piemonte;ITC13
096043;Piatto;G577;Biella;BI;Piemonte;ITC13
096044;Piedicavallo;G594;Biella;BI;Piemonte;ITC13
096046;Pollone;G798;Biella;BI;Piemonte;ITC13
096047;Ponderano;G820;Biella;BI;Piemonte;ITC13
096048;Portula;G927;Biella;BI;Piemonte;ITC13
096049;Pralungo;G980;Biella;BI;Piemonte;ITC13
096050;Pray;G974;Biella;BI;Piemonte;ITC13
096053;Ronco Biellese;H538;Biella;BI;Piemonte;ITC13
096054;Roppolo;H553;Biella;BI;Piemonte;ITC13
096055;Rosazza;H561;Biella;BI;Piemonte;ITC13
096056;Sagliano Micca;H662;Biella;BI;Piemonte;ITC13
096057;Sala Biellese;H681;Biella;BI;Piemonte;ITC13
096058;Salussola;H726;Biella;BI;Piemonte;ITC13
096059;Sandigliano;H821;Biella;BI;Piemonte;ITC13
096063;Sordevolo;I847;Biella;BI;Piemonte;ITC13
096064;Sostegno;I868;Biella;BI;Piemonte;ITC13
096065;Strona;I980;Biella;BI;Piemonte;ITC13
096066;Tavigliano;L075;Biella;BI;Piemonte;ITC13
096067;Ternengo;L116;Biella;BI;Piemonte;ITC13
096068;Tollegno;L193;Biella;BI;Piemonte;ITC13
096069;Torrazzo;L239;Biella;BI;Piemonte;ITC13
096071;Valdengo;L556;Biella;BI;Piemonte;ITC13
096072;Vallanzengo;L586;Biella;BI;Piemonte;ITC13
096074;Valle San Nicolao;L620;Biella;BI;Piemonte;ITC13
096075;Veglio;L712;Biella;BI;Piemonte;ITC13
096076;Verrone;L785;Biella;BI;Piemonte;ITC13
096077;Vigliano Biellese;L880;Biella;BI;Piemonte;ITC13
096078;Villa del Bosco;L933;Biella;BI;Piemonte;ITC13
096079;Villanova Biellese;L978;Biella;BI;Piemonte;ITC13
096080;Viverone;M098;Biella;BI;Piemonte;ITC13
096081;Zimone;M179;Biella;BI;Piemonte;ITC13
096082;Zubiena;M196;Biella;BI;Piemonte;ITC13
096083;Zumaglia;M201;Biella;BI;Piemonte;ITC13
096085;Lessona;M371;Biella;BI;Piemonte;ITC13
096086;Campiglia Cervo;M373;Biella;BI;Piemonte;ITC13
096087;Quaregna Cerreto;M414;Biella;BI;Piemonte;ITC13
096088;Valdilana;M417;Biella;BI;Piemonte;ITC13
097001;Abbadia Lariana;A005;Lecco;LC;Lombardia;ITC43
097002;Airuno;A112;Lecco;LC;Lombardia;ITC43
097003;Annone di Brianza;A301;Lecco;LC;Lombardia;ITC43
097004;Ballabio;A594;Lecco;LC;Lombardia;ITC43
097005;Barzago;A683;Lecco;LC;Lombardia;ITC43
097006;Barzanò;A686;Lecco;LC;Lombardia;ITC43
097007;Barzio;A687;Lecco;LC;Lombardia;ITC43
097008;Bellano;A745;Lecco;LC;Lombardia;ITC43
097009;Bosisio Parini;B081;Lecco;LC;Lombardia;ITC43
097010;Brivio;B194;Lecco;LC;Lombardia;ITC43
097011;Bulciago;B261;Lecco;LC;Lombardia;ITC43
097012;Calco;B396;Lecco;LC;Lombardia;ITC43
097013;Calolziocorte;B423;Lecco;LC;Lombardia;ITC43
097014;Carenno;B763;Lecco;LC;Lombardia;ITC43
097015;Casargo;B937;Lecco;LC;Lombardia;ITC43
097016;Casatenovo;B943;Lecco;LC;Lombardia;ITC43
097017;Cassago Brianza;B996;Lecco;LC;Lombardia;ITC43
097018;Cassina Valsassina;C024;Lecco;LC;Lombardia;ITC43
097019;Castello di Brianza;C187;Lecco;LC;Lombardia;ITC43
097020;Cernusco Lombardone;C521;Lecco;LC;Lombardia;ITC43
097021;Cesana Brianza;C563;Lecco;LC;Lombardia;ITC43
097022;Civate;C752;Lecco;LC;Lombardia;ITC43
097023;Colico;C839;Lecco;LC;Lombardia;ITC43
097024;Colle Brianza;C851;Lecco;LC;Lombardia;ITC43
097025;Cortenova;D065;Lecco;LC;Lombardia;ITC43
097026;Costa Masnaga;D112;Lecco;LC;Lombardia;ITC43
097027;Crandola Valsassina;D131;Lecco;LC;Lombardia;ITC43
097028;Cremella;D143;Lecco;LC;Lombardia;ITC43
097029;Cremeno;D145;Lecco;LC;Lombardia;ITC43
097030;Dervio;D280;Lecco;LC;Lombardia;ITC43
097031;Dolzago;D327;Lecco;LC;Lombardia;ITC43
097032;Dorio;D346;Lecco;LC;Lombardia;ITC43
097033;Ello;D398;Lecco;LC;Lombardia;ITC43
097034;Erve;D428;Lecco;LC;Lombardia;ITC43
097035;Esino Lario;D436;Lecco;LC;Lombardia;ITC43
097036;Galbiate;D865;Lecco;LC;Lombardia;ITC43
097037;Garbagnate Monastero;D913;Lecco;LC;Lombardia;ITC43
097038;Garlate;D926;Lecco;LC;Lombardia;ITC43
097039;Imbersago;E287;Lecco;LC;Lombardia;ITC43
097040;Introbio;E305;Lecco;LC;Lombardia;ITC43
097042;Lecco;E507;Lecco;LC;Lombardia;ITC43
097043;Lierna;E581;Lecco;LC;Lombardia;ITC43
097044;Lomagna;E656;Lecco;LC;Lombardia;ITC43
097045;Malgrate;E858;Lecco;LC;Lombardia;ITC43
097046;Mandello del Lario;E879;Lecco;LC;Lombardia;ITC43
097047;Margno;E947;Lecco;LC;Lombardia;ITC43
097048;Merate;F133;Lecco;LC;Lombardia;ITC43
097049;Missaglia;F248;Lecco;LC;Lombardia;ITC43
097050;Moggio;F265;Lecco;LC;Lombardia;ITC43
097051;Molteno;F304;Lecco;LC;Lombardia;ITC43
097052;Monte Marenzo;F561;Lecco;LC;Lombardia;ITC43
097053;Montevecchia;F657;Lecco;LC;Lombardia;ITC43
097054;Monticello Brianza;F674;Lecco;LC;Lombardia;ITC43
097055;Morterone;F758;Lecco;LC;Lombardia;ITC43
097056;Nibionno;F887;Lecco;LC;Lombardia;ITC43
097057;Oggiono;G009;Lecco;LC;Lombardia;ITC43
097058;Olgiate Molgora;G026;Lecco;LC;Lombardia;ITC43
097059;Olginate;G030;Lecco;LC;Lombardia;ITC43
097060;Oliveto Lario;G040;Lecco;LC;Lombardia;ITC43
097061;Osnago;G161;Lecco;LC;Lombardia;ITC43
097062;Paderno d'Adda;G218;Lecco;LC;Lombardia;ITC43
097063;Pagnona;G241;Lecco;LC;Lombardia;ITC43
097064;Parlasco;G336;Lecco;LC;Lombardia;ITC43
097065;Pasturo;G368;Lecco;LC;Lombardia;ITC43
097067;Perledo;G456;Lecco;LC;Lombardia;ITC43
097068;Pescate;G485;Lecco;LC;Lombardia;ITC43
097069;Premana;H028;Lecco;LC;Lombardia;ITC43
097070;Primaluna;H063;Lecco;LC;Lombardia;ITC43
097071;Robbiate;G223;Lecco;LC;Lombardia;ITC43
097072;Rogeno;H486;Lecco;LC;Lombardia;ITC43
097074;Santa Maria Hoè;I243;Lecco;LC;Lombardia;ITC43
097075;Sirone;I759;Lecco;LC;Lombardia;ITC43
097076;Sirtori;I761;Lecco;LC;Lombardia;ITC43
097077;Sueglio;I994;Lecco;LC;Lombardia;ITC43
097078;Suello;I996;Lecco;LC;Lombardia;ITC43
097079;Taceno;L022;Lecco;LC;Lombardia;ITC43
097082;Valgreghentino;L581;Lecco;LC;Lombardia;ITC43
097083;Valmadrera;L634;Lecco;LC;Lombardia;ITC43
097084;Varenna;L680;Lecco;LC;Lombardia;ITC43
097086;Vercurago;L751;Lecco;LC;Lombardia;ITC43
097090;Viganò;L866;Lecco;LC;Lombardia;ITC43
097091;Verderio;M337;Lecco;LC;Lombardia;ITC43
097092;La Valletta Brianza;M348;Lecco;LC;Lombardia;ITC43
097093;Valvarrone;M395;Lecco;LC;Lombardia;ITC43
098001;Abbadia Cerreto;A004;Lodi;LO;Lombardia;ITC49
098002;Bertonico;A811;Lodi;LO;Lombardia;ITC49
098003;Boffalora d'Adda;A919;Lodi;LO;Lombardia;ITC49
098004;Borghetto Lodigiano;A995;Lodi;LO;Lombardia;ITC49
098005;Borgo San Giovanni;B017;Lodi;LO;Lombardia;ITC49
098006;Brembio;B141;Lodi;LO;Lombardia;ITC49
098008;Casaletto Lodigiano;B887;Lodi;LO;Lombardia;ITC49
098009;Casalmaiocco;B899;Lodi;LO;Lombardia;ITC49
098010;Casalpusterlengo;B910;Lodi;LO;Lombardia;ITC49
098011;Caselle Landi;B961;Lodi;LO;Lombardia;ITC49
098012;Caselle Lurani;B958;Lodi;LO;Lombardia;ITC49
098013;Castelnuovo Bocca d'Adda;C228;Lodi;LO;Lombardia;ITC49
098014;Castiglione d'Adda;C304;Lodi;LO;Lombardia;ITC49
098015;Castiraga Vidardo;C329;Lodi;LO;Lombardia;ITC49
098017;Cavenago d'Adda;C394;Lodi;LO;Lombardia;ITC49
098018;Cervignano d'Adda;C555;Lodi;LO;Lombardia;ITC49
